,gas_fuel_flow,hpc_eta,ngp,npt
2018-08-18 01:16:02+00:00,4601.66,0.79,84.74,82.15
2018-08-18 01:16:32+00:00,4601.55,0.79,84.72,81.93
2018-08-18 01:17:02+00:00,4602.08,0.79,84.72,81.78
2018-08-18 01:17:32+00:00,4604.13,0.79,84.78,81.98
2018-08-18 01:18:02+00:00,4602.75,0.79,84.76,82.08
2018-08-18 01:18:32+00:00,4603.92,0.79,84.8,82.17
2018-08-18 01:19:02+00:00,4606.15,0.79,84.82,82.21
2018-08-18 01:19:32+00:00,4607.88,0.79,84.86,82.05
2018-08-18 01:20:02+00:00,4607.56,0.79,84.84,82.13
2018-08-18 01:20:32+00:00,4608.39,0.79,84.84,81.76
2018-08-18 01:21:02+00:00,4610.77,0.79,84.88,82.01
2018-08-18 01:21:32+00:00,4609.31,0.79,84.88,81.95
2018-08-18 01:22:02+00:00,4612.67,0.79,84.94,82.15
2018-08-18 01:22:32+00:00,4613.16,0.79,84.94,82.01
2018-08-18 01:23:02+00:00,4611.42,0.79,84.92,81.97
2018-08-18 01:23:32+00:00,4614.07,0.79,84.96,82.08
2018-08-18 01:24:02+00:00,4614.68,0.79,84.98,82.12
2018-08-18 01:24:32+00:00,4617.67,0.79,85.02,81.99
2018-08-18 01:25:02+00:00,4617.37,0.79,85.04,82.06
2018-08-18 01:25:32+00:00,4620.24,0.79,85.08,81.96
2018-08-18 01:26:02+00:00,4619.43,0.79,85.06,81.96
2018-08-18 01:26:32+00:00,4622.21,0.79,85.12,81.96
2018-08-18 01:27:02+00:00,4622.05,0.79,85.1,81.94
2018-08-18 01:27:32+00:00,4623.93,0.79,85.14,81.96
2018-08-18 01:28:02+00:00,4623.88,0.79,85.12,81.9
2018-08-18 01:28:32+00:00,4624.2,0.79,85.14,81.91
2018-08-18 01:29:02+00:00,4628.13,0.79,85.24,82.16
2018-08-18 01:29:32+00:00,4626.04,0.79,85.18,82.03
2018-08-18 01:30:02+00:00,4627.69,0.79,85.22,82.03
2018-08-18 01:30:32+00:00,4628.95,0.79,85.22,81.84
2018-08-18 01:31:02+00:00,4526.86,0.79,83.36,81.92
2018-08-18 01:31:32+00:00,4530.79,0.79,83.44,82.12
2018-08-18 01:32:02+00:00,4531.09,0.79,83.42,81.9
2018-08-18 01:32:32+00:00,4530.21,0.79,83.44,82.12
2018-08-18 01:33:02+00:00,4530.43,0.79,83.46,82.22
2018-08-18 01:33:32+00:00,4533.3,0.79,83.48,82.06
2018-08-18 01:34:02+00:00,4534.81,0.79,83.5,81.91
2018-08-18 01:34:32+00:00,4534.21,0.79,83.5,81.99
2018-08-18 01:35:02+00:00,4536.78,0.79,83.54,81.92
2018-08-18 01:35:32+00:00,4538.24,0.79,83.58,82.06
2018-08-18 01:36:02+00:00,4539.87,0.79,83.6,82.04
2018-08-18 01:36:32+00:00,4539.31,0.79,83.58,81.98
2018-08-18 01:37:02+00:00,4538.53,0.79,83.56,81.89
2018-08-18 01:37:32+00:00,4541.29,0.79,83.62,82.06
2018-08-18 01:38:02+00:00,4542.1,0.79,83.64,82.0
2018-08-18 01:38:32+00:00,4541.87,0.79,83.64,82.05
2018-08-18 01:39:02+00:00,4550.61,0.79,83.8,82.03
2018-08-18 01:39:32+00:00,4545.84,0.79,83.72,82.01
2018-08-18 01:40:02+00:00,4548.19,0.79,83.76,82.11
2018-08-18 01:40:32+00:00,4549.18,0.79,83.78,82.09
2018-08-18 01:41:02+00:00,4551.96,0.79,83.84,81.98
2018-08-18 01:41:32+00:00,4551.05,0.79,83.8,82.0
2018-08-18 01:42:02+00:00,4553.65,0.79,83.84,81.92
2018-08-18 01:42:32+00:00,4551.09,0.79,83.78,81.9
2018-08-18 01:43:02+00:00,4554.94,0.79,83.88,82.03
2018-08-18 01:43:32+00:00,4555.48,0.79,83.9,82.14
2018-08-18 01:44:02+00:00,4557.23,0.79,83.9,82.1
2018-08-18 01:44:32+00:00,4557.64,0.79,83.92,81.94
2018-08-18 01:45:02+00:00,4558.89,0.79,83.94,81.96
2018-08-18 01:45:32+00:00,4560.77,0.79,83.98,81.85
2018-08-18 01:46:02+00:00,4561.84,0.79,84.0,82.19
2018-08-18 01:46:32+00:00,4561.36,0.79,83.98,81.85
2018-08-18 01:47:02+00:00,4561.68,0.79,84.0,82.03
2018-08-18 01:47:32+00:00,4565.05,0.79,84.06,81.9
2018-08-18 01:48:02+00:00,4565.67,0.79,84.08,81.97
2018-08-18 01:48:32+00:00,4564.97,0.79,84.06,81.88
2018-08-18 01:49:02+00:00,4566.71,0.79,84.1,82.0
2018-08-18 01:49:32+00:00,4566.82,0.79,84.1,82.04
2018-08-18 01:50:02+00:00,4566.96,0.79,84.1,82.09
2018-08-18 01:50:32+00:00,4568.8,0.79,84.12,81.95
2018-08-18 01:51:02+00:00,4571.74,0.79,84.2,82.14
2018-08-18 01:51:32+00:00,4570.52,0.79,84.16,81.93
2018-08-18 01:52:02+00:00,4571.22,0.79,84.18,82.0
2018-08-18 01:52:32+00:00,4573.8,0.79,84.22,82.09
2018-08-18 01:53:02+00:00,4573.3,0.79,84.22,81.86
2018-08-18 01:53:32+00:00,4576.34,0.79,84.26,81.91
2018-08-18 01:54:02+00:00,4577.61,0.79,84.3,81.94
2018-08-18 01:54:32+00:00,4577.18,0.79,84.28,81.82
2018-08-18 01:55:02+00:00,4577.76,0.79,84.3,82.06
2018-08-18 01:55:32+00:00,4579.25,0.79,84.32,82.05
2018-08-18 01:56:02+00:00,4580.05,0.79,84.32,82.03
2018-08-18 01:56:32+00:00,4581.8,0.79,84.34,82.13
2018-08-18 01:57:02+00:00,4580.84,0.79,84.34,81.89
2018-08-18 01:57:32+00:00,4582.21,0.79,84.38,82.05
2018-08-18 01:58:02+00:00,4584.97,0.79,84.42,81.93
2018-08-18 01:58:32+00:00,4584.44,0.79,84.4,81.89
2018-08-18 01:59:02+00:00,4583.2,0.79,84.38,82.0
2018-08-18 01:59:32+00:00,4587.71,0.79,84.48,81.89
2018-08-18 02:00:02+00:00,4587.68,0.79,84.46,81.9
2018-08-18 02:00:32+00:00,4589.46,0.79,84.5,82.08
2018-08-18 02:01:02+00:00,4588.41,0.79,84.5,82.1
2018-08-18 02:01:32+00:00,4589.37,0.79,84.5,81.99
2018-08-18 02:02:02+00:00,4594.7,0.79,84.62,82.19
2018-08-18 02:02:32+00:00,4594.08,0.79,84.6,81.98
2018-08-18 02:03:02+00:00,4593.72,0.79,84.6,82.01
2018-08-18 02:03:32+00:00,4596.21,0.79,84.62,81.81
2018-08-18 02:04:02+00:00,4596.61,0.79,84.64,81.89
2018-08-18 02:04:32+00:00,4592.54,0.79,84.58,82.14
2018-08-18 02:05:02+00:00,4595.85,0.79,84.62,82.03
2018-08-18 02:05:32+00:00,4596.33,0.79,84.66,82.18
2018-08-18 02:06:02+00:00,4599.12,0.79,84.7,82.05
2018-08-18 02:06:32+00:00,4599.99,0.79,84.7,81.94
2018-08-18 02:07:02+00:00,4600.36,0.79,84.7,81.85
2018-08-18 02:07:32+00:00,4601.41,0.79,84.74,81.81
2018-08-18 02:08:02+00:00,4603.55,0.79,84.78,82.01
2018-08-18 02:08:32+00:00,4604.54,0.79,84.8,82.06
2018-08-18 02:09:02+00:00,4604.93,0.79,84.82,81.88
2018-08-18 02:09:32+00:00,4607.74,0.79,84.84,81.96
2018-08-18 02:10:02+00:00,4605.01,0.79,84.8,81.91
2018-08-18 02:10:32+00:00,4608.53,0.79,84.86,82.13
2018-08-18 02:11:02+00:00,4610.52,0.79,84.9,82.15
2018-08-18 02:11:32+00:00,4610.52,0.79,84.9,81.96
2018-08-18 02:12:02+00:00,4611.08,0.79,84.9,81.97
2018-08-18 02:12:32+00:00,4612.08,0.79,84.92,81.94
2018-08-18 02:13:02+00:00,4614.66,0.79,84.98,81.97
2018-08-18 02:13:32+00:00,4614.24,0.79,84.96,82.03
2018-08-18 02:14:02+00:00,4612.76,0.79,84.96,82.21
2018-08-18 02:14:32+00:00,4615.28,0.79,84.98,81.99
2018-08-18 02:15:02+00:00,4616.03,0.79,85.0,82.02
2018-08-18 02:15:32+00:00,4615.12,0.79,85.0,82.09
2018-08-18 02:16:02+00:00,4620.27,0.79,85.08,82.12
2018-08-18 02:16:32+00:00,4620.23,0.79,85.08,81.8
2018-08-18 02:17:02+00:00,4621.58,0.79,85.1,82.13
2018-08-18 02:17:32+00:00,4621.23,0.79,85.1,82.04
2018-08-18 02:18:02+00:00,4624.03,0.79,85.16,81.97
2018-08-18 02:18:32+00:00,4626.02,0.79,85.18,81.85
2018-08-18 02:19:02+00:00,4620.82,0.79,85.1,82.01
2018-08-18 02:19:32+00:00,4626.19,0.79,85.18,81.94
2018-08-18 02:20:02+00:00,4627.85,0.79,85.2,81.89
2018-08-18 02:20:32+00:00,4627.94,0.79,85.22,82.06
2018-08-18 02:21:02+00:00,4627.08,0.79,85.2,81.83
2018-08-18 02:21:32+00:00,4626.41,0.79,85.2,81.94
2018-08-18 02:22:02+00:00,4629.52,0.79,85.26,82.09
2018-08-18 02:22:32+00:00,4630.96,0.79,85.26,81.93
2018-08-18 02:23:02+00:00,4530.73,0.79,83.44,81.97
2018-08-18 02:23:32+00:00,4532.43,0.79,83.46,82.09
2018-08-18 02:24:02+00:00,4531.68,0.79,83.46,82.06
2018-08-18 02:24:32+00:00,4534.31,0.79,83.48,81.79
2018-08-18 02:25:02+00:00,4533.13,0.79,83.48,81.99
2018-08-18 02:25:32+00:00,4535.93,0.79,83.52,82.01
2018-08-18 02:26:02+00:00,4538.09,0.79,83.56,81.98
2018-08-18 02:26:32+00:00,4537.34,0.79,83.56,81.86
2018-08-18 02:27:02+00:00,4539.14,0.79,83.58,82.0
2018-08-18 02:27:32+00:00,4539.13,0.79,83.58,81.96
2018-08-18 02:28:02+00:00,4542.02,0.78,83.62,82.15
2018-08-18 02:28:32+00:00,4543.05,0.79,83.64,82.02
2018-08-18 02:29:02+00:00,4541.5,0.79,83.64,81.93
2018-08-18 02:29:32+00:00,4543.04,0.79,83.66,82.02
2018-08-18 02:30:02+00:00,4544.2,0.79,83.66,81.99
2018-08-18 02:30:32+00:00,4546.49,0.79,83.72,82.02
2018-08-18 02:31:02+00:00,4546.26,0.79,83.72,81.93
2018-08-18 02:31:32+00:00,4548.67,0.79,83.76,81.88
2018-08-18 02:32:02+00:00,4550.76,0.79,83.8,81.89
2018-08-18 02:32:32+00:00,4548.45,0.79,83.76,82.02
2018-08-18 02:33:02+00:00,4551.42,0.79,83.8,81.95
2018-08-18 02:33:32+00:00,4550.2,0.79,83.8,82.14
2018-08-18 02:34:02+00:00,4553.97,0.79,83.86,82.16
2018-08-18 02:34:32+00:00,4554.96,0.79,83.88,82.15
2018-08-18 02:35:02+00:00,4555.96,0.79,83.9,81.94
2018-08-18 02:35:32+00:00,4557.07,0.78,83.9,82.03
2018-08-18 02:36:02+00:00,4557.84,0.79,83.92,82.11
2018-08-18 02:36:32+00:00,4558.8,0.79,83.94,82.07
2018-08-18 02:37:02+00:00,4558.49,0.79,83.94,82.03
2018-08-18 02:37:32+00:00,4558.5,0.79,83.94,81.89
2018-08-18 02:38:02+00:00,4558.58,0.79,83.96,82.02
2018-08-18 02:38:32+00:00,4561.0,0.79,83.98,81.96
2018-08-18 02:39:02+00:00,4563.99,0.79,84.06,82.05
2018-08-18 02:39:32+00:00,4567.03,0.79,84.1,81.97
2018-08-18 02:40:02+00:00,4565.36,0.79,84.06,81.93
2018-08-18 02:40:32+00:00,4568.18,0.79,84.1,81.98
2018-08-18 02:41:02+00:00,4569.84,0.79,84.14,82.0
2018-08-18 02:41:32+00:00,4568.11,0.79,84.14,82.03
2018-08-18 02:42:02+00:00,4570.13,0.79,84.16,81.98
2018-08-18 02:42:32+00:00,4573.91,0.79,84.22,81.96
2018-08-18 02:43:02+00:00,4571.88,0.79,84.18,81.91
2018-08-18 02:43:32+00:00,4571.67,0.79,84.2,82.02
2018-08-18 02:44:02+00:00,4572.53,0.79,84.22,82.36
2018-08-18 02:44:32+00:00,4574.18,0.79,84.24,82.01
2018-08-18 02:45:02+00:00,4577.54,0.79,84.28,81.83
2018-08-18 02:45:32+00:00,4577.36,0.79,84.3,82.29
2018-08-18 02:46:02+00:00,4581.21,0.79,84.34,82.13
2018-08-18 02:46:32+00:00,4580.64,0.79,84.34,82.08
2018-08-18 02:47:02+00:00,4581.01,0.79,84.36,82.08
2018-08-18 02:47:32+00:00,4582.58,0.79,84.38,81.86
2018-08-18 02:48:02+00:00,4581.05,0.79,84.38,82.14
2018-08-18 02:48:32+00:00,4583.1,0.79,84.38,81.79
2018-08-18 02:49:02+00:00,4585.97,0.79,84.46,82.11
2018-08-18 02:49:32+00:00,4585.22,0.79,84.44,82.04
2018-08-18 02:50:02+00:00,4586.54,0.79,84.48,82.17
2018-08-18 02:50:32+00:00,4589.69,0.79,84.5,82.08
2018-08-18 02:51:02+00:00,4590.49,0.79,84.52,81.93
2018-08-18 02:51:32+00:00,4589.97,0.79,84.52,82.11
2018-08-18 02:52:02+00:00,4590.05,0.79,84.52,81.99
2018-08-18 02:52:32+00:00,4589.89,0.79,84.52,82.02
2018-08-18 02:53:02+00:00,4592.29,0.79,84.56,82.0
2018-08-18 02:53:32+00:00,4592.29,0.79,84.56,81.98
2018-08-18 02:54:02+00:00,4593.92,0.79,84.6,81.87
2018-08-18 02:54:32+00:00,4594.3,0.79,84.6,81.93
2018-08-18 02:55:02+00:00,4595.51,0.79,84.64,82.18
2018-08-18 02:55:32+00:00,4599.26,0.79,84.68,82.02
2018-08-18 02:56:02+00:00,4597.7,0.79,84.66,82.06
2018-08-18 02:56:32+00:00,4599.63,0.79,84.72,82.07
2018-08-18 02:57:02+00:00,4601.29,0.79,84.74,81.97
2018-08-18 02:57:32+00:00,4600.08,0.79,84.72,82.18
2018-08-18 02:58:02+00:00,4601.65,0.79,84.74,81.93
2018-08-18 02:58:32+00:00,4600.65,0.79,84.72,82.16
2018-08-18 02:59:02+00:00,4602.3,0.79,84.76,81.86
2018-08-18 02:59:32+00:00,4604.93,0.79,84.8,81.96
2018-08-18 03:00:02+00:00,4607.01,0.79,84.84,82.0
2018-08-18 03:00:32+00:00,4604.93,0.79,84.8,81.95
2018-08-18 03:01:02+00:00,4607.15,0.79,84.84,82.19
2018-08-18 03:01:32+00:00,4610.1,0.79,84.9,82.06
2018-08-18 03:02:02+00:00,4609.04,0.79,84.88,81.94
2018-08-18 03:02:32+00:00,4610.38,0.79,84.9,81.84
2018-08-18 03:03:02+00:00,4609.56,0.79,84.88,81.97
2018-08-18 03:03:32+00:00,4612.65,0.79,84.96,82.16
2018-08-18 03:04:02+00:00,4614.91,0.79,84.98,81.96
2018-08-18 03:04:32+00:00,4614.02,0.79,84.96,82.13
2018-08-18 03:05:02+00:00,4615.8,0.79,85.0,81.95
2018-08-18 03:05:32+00:00,4614.4,0.79,84.98,82.11
2018-08-18 03:06:02+00:00,4617.58,0.79,85.02,81.89
2018-08-18 03:06:32+00:00,4618.82,0.79,85.04,81.89
2018-08-18 03:07:02+00:00,4620.81,0.79,85.1,81.92
2018-08-18 03:07:32+00:00,4621.96,0.79,85.1,81.91
2018-08-18 03:08:02+00:00,4620.31,0.79,85.08,82.01
2018-08-18 03:08:32+00:00,4619.59,0.79,85.06,81.97
2018-08-18 03:09:02+00:00,4621.78,0.79,85.1,81.98
2018-08-18 03:09:32+00:00,4630.66,0.79,85.26,82.06
2018-08-18 03:10:02+00:00,4635.09,0.79,85.36,81.98
2018-08-18 03:10:32+00:00,4633.01,0.79,85.32,82.03
2018-08-18 03:11:02+00:00,4633.85,0.79,85.34,82.05
2018-08-18 03:11:32+00:00,4635.38,0.79,85.34,81.87
2018-08-18 03:12:02+00:00,4635.31,0.79,85.36,81.75
2018-08-18 03:12:32+00:00,4637.36,0.79,85.38,82.01
2018-08-18 03:13:02+00:00,4638.57,0.79,85.42,82.08
2018-08-18 03:13:32+00:00,4641.71,0.79,85.46,81.97
2018-08-18 03:14:02+00:00,4639.07,0.79,85.46,82.09
2018-08-18 03:14:32+00:00,4639.76,0.79,85.46,82.23
2018-08-18 03:15:02+00:00,4544.07,0.79,83.68,82.06
2018-08-18 03:15:32+00:00,4540.84,0.79,83.6,81.9
2018-08-18 03:16:02+00:00,4544.87,0.79,83.68,82.0
2018-08-18 03:16:32+00:00,4543.98,0.79,83.7,82.02
2018-08-18 03:17:02+00:00,4544.51,0.79,83.68,82.1
2018-08-18 03:17:32+00:00,4548.4,0.79,83.74,82.11
2018-08-18 03:18:02+00:00,4547.15,0.79,83.74,82.09
2018-08-18 03:18:32+00:00,4545.73,0.79,83.72,81.9
2018-08-18 03:19:02+00:00,4549.89,0.79,83.78,81.98
2018-08-18 03:19:32+00:00,4547.29,0.79,83.72,81.92
2018-08-18 03:20:02+00:00,4551.01,0.79,83.8,81.93
2018-08-18 03:20:32+00:00,4555.69,0.79,83.9,81.88
2018-08-18 03:21:02+00:00,4555.01,0.79,83.84,81.85
2018-08-18 03:21:32+00:00,4555.78,0.79,83.88,81.9
2018-08-18 03:22:02+00:00,4556.43,0.79,83.92,82.12
2018-08-18 03:22:32+00:00,4553.92,0.79,83.84,81.98
2018-08-18 03:23:02+00:00,4555.84,0.79,83.88,82.0
2018-08-18 03:23:32+00:00,4557.14,0.79,83.92,82.03
2018-08-18 03:24:02+00:00,4560.22,0.79,83.94,82.06
2018-08-18 03:24:32+00:00,4559.54,0.79,83.96,82.14
2018-08-18 03:25:02+00:00,4563.01,0.79,84.02,82.06
2018-08-18 03:25:32+00:00,4564.03,0.79,84.04,81.83
2018-08-18 03:26:02+00:00,4565.06,0.79,84.06,81.94
2018-08-18 03:26:32+00:00,4566.77,0.79,84.1,82.05
2018-08-18 03:27:02+00:00,4563.61,0.79,84.04,81.91
2018-08-18 03:27:32+00:00,4564.8,0.79,84.06,81.99
2018-08-18 03:28:02+00:00,4567.27,0.79,84.1,81.92
2018-08-18 03:28:32+00:00,4568.61,0.79,84.14,82.13
2018-08-18 03:29:02+00:00,4569.42,0.79,84.12,81.92
2018-08-18 03:29:32+00:00,4568.6,0.79,84.14,81.98
2018-08-18 03:30:02+00:00,4572.11,0.79,84.2,82.03
2018-08-18 03:30:32+00:00,4571.7,0.79,84.18,81.93
2018-08-18 03:31:02+00:00,4573.67,0.79,84.22,82.17
2018-08-18 03:31:32+00:00,4571.15,0.79,84.2,82.11
2018-08-18 03:32:02+00:00,4577.42,0.79,84.28,82.1
2018-08-18 03:32:32+00:00,4577.82,0.79,84.3,81.91
2018-08-18 03:33:02+00:00,4578.36,0.79,84.3,82.06
2018-08-18 03:33:32+00:00,4578.25,0.79,84.28,81.92
2018-08-18 03:34:02+00:00,4579.29,0.79,84.32,81.85
2018-08-18 03:34:32+00:00,4579.62,0.79,84.34,81.98
2018-08-18 03:35:02+00:00,4581.82,0.79,84.36,81.94
2018-08-18 03:35:32+00:00,4583.04,0.79,84.4,82.08
2018-08-18 03:36:02+00:00,4583.3,0.79,84.4,82.01
2018-08-18 03:36:32+00:00,4583.02,0.79,84.4,81.89
2018-08-18 03:37:02+00:00,4582.13,0.79,84.38,82.04
2018-08-18 03:37:32+00:00,4585.92,0.79,84.42,81.9
2018-08-18 03:38:02+00:00,4585.5,0.79,84.44,82.1
2018-08-18 03:38:32+00:00,4587.88,0.79,84.48,82.12
2018-08-18 03:39:02+00:00,4588.59,0.79,84.5,82.1
2018-08-18 03:39:32+00:00,4594.58,0.79,84.6,82.09
2018-08-18 03:40:02+00:00,4594.04,0.79,84.6,82.1
2018-08-18 03:40:32+00:00,4593.37,0.79,84.58,82.29
2018-08-18 03:41:02+00:00,4595.33,0.79,84.6,81.91
2018-08-18 03:41:32+00:00,4596.1,0.79,84.64,82.06
2018-08-18 03:42:02+00:00,4596.87,0.79,84.64,82.09
2018-08-18 03:42:32+00:00,4596.55,0.79,84.64,81.85
2018-08-18 03:43:02+00:00,4596.93,0.79,84.68,82.15
2018-08-18 03:43:32+00:00,4599.11,0.79,84.68,81.84
2018-08-18 03:44:02+00:00,4600.59,0.79,84.7,82.01
2018-08-18 03:44:32+00:00,4601.66,0.79,84.74,82.08
2018-08-18 03:45:02+00:00,4603.97,0.79,84.78,82.08
2018-08-18 03:45:32+00:00,4605.43,0.79,84.82,81.88
2018-08-18 03:46:02+00:00,4605.3,0.79,84.82,82.11
2018-08-18 03:46:32+00:00,4605.38,0.79,84.8,81.99
2018-08-18 03:47:02+00:00,4604.06,0.79,84.78,81.98
2018-08-18 03:47:32+00:00,4609.54,0.79,84.88,82.07
2018-08-18 03:48:02+00:00,4608.76,0.79,84.86,81.97
2018-08-18 03:48:32+00:00,4610.33,0.79,84.88,81.97
2018-08-18 03:49:02+00:00,4609.34,0.79,84.88,81.87
2018-08-18 03:49:32+00:00,4610.92,0.79,84.9,81.98
2018-08-18 03:50:02+00:00,4614.11,0.79,84.98,82.09
2018-08-18 03:50:32+00:00,4613.96,0.79,84.96,81.93
2018-08-18 03:51:02+00:00,4614.0,0.79,84.96,82.0
2018-08-18 03:51:32+00:00,4615.76,0.79,84.98,81.88
2018-08-18 03:52:02+00:00,4615.14,0.79,84.98,82.03
2018-08-18 03:52:32+00:00,4617.77,0.79,85.02,81.96
2018-08-18 03:53:02+00:00,4616.68,0.79,85.0,81.92
2018-08-18 03:53:32+00:00,4620.7,0.79,85.08,81.96
2018-08-18 03:54:02+00:00,4622.08,0.79,85.1,82.08
2018-08-18 03:54:32+00:00,4622.09,0.79,85.12,82.09
2018-08-18 03:55:02+00:00,4621.06,0.79,85.1,81.96
2018-08-18 03:55:32+00:00,4623.7,0.79,85.14,81.86
2018-08-18 03:56:02+00:00,4622.75,0.79,85.14,82.24
2018-08-18 03:56:32+00:00,4624.86,0.79,85.2,82.21
2018-08-18 03:57:02+00:00,4625.17,0.79,85.18,82.15
2018-08-18 03:57:32+00:00,4626.98,0.79,85.2,81.98
2018-08-18 03:58:02+00:00,4628.01,0.79,85.22,82.01
2018-08-18 03:58:32+00:00,4629.33,0.79,85.24,81.92
2018-08-18 03:59:02+00:00,4630.06,0.79,85.26,82.02
2018-08-18 03:59:32+00:00,4632.36,0.79,85.3,82.05
2018-08-18 04:00:02+00:00,4627.58,0.79,85.22,82.1
2018-08-18 04:00:32+00:00,4629.98,0.79,85.26,81.86
2018-08-18 04:01:02+00:00,4632.4,0.79,85.32,82.02
2018-08-18 04:01:32+00:00,4635.77,0.79,85.36,81.92
2018-08-18 04:02:02+00:00,4633.45,0.79,85.34,81.88
2018-08-18 04:02:32+00:00,4637.31,0.79,85.4,81.94
2018-08-18 04:03:02+00:00,4635.41,0.79,85.36,81.94
2018-08-18 04:03:32+00:00,4638.68,0.79,85.44,81.97
2018-08-18 04:04:02+00:00,4637.4,0.79,85.38,81.98
2018-08-18 04:04:32+00:00,4638.44,0.79,85.42,81.98
2018-08-18 04:05:02+00:00,4644.19,0.79,85.5,81.83
2018-08-18 04:05:32+00:00,4641.93,0.79,85.48,81.89
2018-08-18 04:06:02+00:00,4642.81,0.79,85.5,81.83
2018-08-18 04:06:32+00:00,4546.33,0.79,83.74,82.22
2018-08-18 04:07:02+00:00,4543.85,0.79,83.68,81.82
2018-08-18 04:07:32+00:00,4548.64,0.79,83.74,81.9
2018-08-18 04:08:02+00:00,4545.88,0.79,83.7,82.0
2018-08-18 04:08:32+00:00,4545.42,0.79,83.68,81.96
2018-08-18 04:09:02+00:00,4549.15,0.79,83.76,82.02
2018-08-18 04:09:32+00:00,4552.19,0.79,83.84,81.97
2018-08-18 04:10:02+00:00,4551.28,0.79,83.82,82.0
2018-08-18 04:10:32+00:00,4551.67,0.79,83.82,82.05
2018-08-18 04:11:02+00:00,4554.88,0.79,83.88,82.04
2018-08-18 04:11:32+00:00,4557.27,0.79,83.94,82.22
2018-08-18 04:12:02+00:00,4555.45,0.79,83.88,82.05
2018-08-18 04:12:32+00:00,4556.58,0.79,83.9,82.09
2018-08-18 04:13:02+00:00,4559.2,0.79,83.96,81.99
2018-08-18 04:13:32+00:00,4562.53,0.79,84.02,81.95
2018-08-18 04:14:02+00:00,4562.49,0.79,84.0,81.98
2018-08-18 04:14:32+00:00,4560.79,0.79,84.0,82.05
2018-08-18 04:15:02+00:00,4559.87,0.79,83.98,81.93
2018-08-18 04:15:32+00:00,4564.44,0.79,84.04,82.05
2018-08-18 04:16:02+00:00,4565.26,0.79,84.08,82.1
2018-08-18 04:16:32+00:00,4564.58,0.79,84.06,82.0
2018-08-18 04:17:02+00:00,4567.84,0.79,84.12,81.97
2018-08-18 04:17:32+00:00,4569.88,0.79,84.14,81.89
2018-08-18 04:18:02+00:00,4567.36,0.79,84.12,82.08
2018-08-18 04:18:32+00:00,4568.89,0.79,84.14,81.93
2018-08-18 04:19:02+00:00,4569.73,0.79,84.14,81.98
2018-08-18 04:19:32+00:00,4571.97,0.79,84.18,81.94
2018-08-18 04:20:02+00:00,4573.33,0.79,84.2,81.88
2018-08-18 04:20:32+00:00,4573.4,0.79,84.22,82.04
2018-08-18 04:21:02+00:00,4575.17,0.79,84.22,81.74
2018-08-18 04:21:32+00:00,4576.81,0.79,84.26,81.88
2018-08-18 04:22:02+00:00,4575.75,0.79,84.26,82.07
2018-08-18 04:22:32+00:00,4576.59,0.79,84.28,81.99
2018-08-18 04:23:02+00:00,4577.4,0.79,84.28,81.98
2018-08-18 04:23:32+00:00,4582.01,0.79,84.36,81.76
2018-08-18 04:24:02+00:00,4579.52,0.79,84.32,82.05
2018-08-18 04:24:32+00:00,4582.07,0.79,84.38,81.96
2018-08-18 04:25:02+00:00,4581.87,0.79,84.38,81.91
2018-08-18 04:25:32+00:00,4581.54,0.79,84.36,82.02
2018-08-18 04:26:02+00:00,4583.41,0.79,84.4,81.92
2018-08-18 04:26:32+00:00,4583.57,0.79,84.4,82.11
2018-08-18 04:27:02+00:00,4587.48,0.79,84.46,81.99
2018-08-18 04:27:32+00:00,4588.16,0.79,84.48,81.84
2018-08-18 04:28:02+00:00,4587.66,0.79,84.48,81.87
2018-08-18 04:28:32+00:00,4588.01,0.79,84.5,81.96
2018-08-18 04:29:02+00:00,4591.9,0.79,84.56,82.03
2018-08-18 04:29:32+00:00,4595.43,0.79,84.62,81.95
2018-08-18 04:30:02+00:00,4592.5,0.79,84.56,82.13
2018-08-18 04:30:32+00:00,4593.58,0.79,84.58,81.94
2018-08-18 04:31:02+00:00,4598.41,0.79,84.68,82.07
2018-08-18 04:31:32+00:00,4596.72,0.79,84.66,82.02
2018-08-18 04:32:02+00:00,4601.96,0.79,84.74,81.96
2018-08-18 04:32:32+00:00,4599.09,0.79,84.66,81.82
2018-08-18 04:33:02+00:00,4600.44,0.79,84.7,82.07
2018-08-18 04:33:32+00:00,4600.5,0.79,84.72,81.97
2018-08-18 04:34:02+00:00,4601.37,0.79,84.72,81.88
2018-08-18 04:34:32+00:00,4606.28,0.79,84.82,81.83
2018-08-18 04:35:02+00:00,4605.9,0.79,84.82,81.95
2018-08-18 04:35:32+00:00,4604.53,0.79,84.8,81.9
2018-08-18 04:36:02+00:00,4605.91,0.79,84.8,81.93
2018-08-18 04:36:32+00:00,4604.95,0.79,84.8,82.02
2018-08-18 04:37:02+00:00,4608.57,0.79,84.86,81.95
2018-08-18 04:37:32+00:00,4612.68,0.79,84.92,81.96
2018-08-18 04:38:02+00:00,4608.11,0.79,84.84,82.1
2018-08-18 04:38:32+00:00,4609.47,0.79,84.9,81.89
2018-08-18 04:39:02+00:00,4611.31,0.79,84.9,81.88
2018-08-18 04:39:32+00:00,4609.77,0.79,84.9,82.08
2018-08-18 04:40:02+00:00,4613.51,0.79,84.96,81.97
2018-08-18 04:40:32+00:00,4613.59,0.79,84.96,81.98
2018-08-18 04:41:02+00:00,4615.31,0.79,84.98,81.79
